27f31d59-c512-4f06-bb05-b28aa41d6412,international-development-funding/amplify-collaborative-challenge-fund,Tue Oct 21 2014 11:22:04 GMT+0100 (BST)
a4b82e37-aadb-4518-b1a8-d59e56740c46,international-development-funding/global-innovation-fund,Fri Sep 26 2014 10:23:37 GMT+0100 (BST)
82c1547b-e07c-434c-8618-d99aeecd4ee2,drug-safety-update/-1-adrenoreceptor-antagonists-intraoperative-floppy-iris-syndrome-ifis,Mon Nov 24 2014 10:26:43 GMT+0000 (GMT)
56c893fb-35cb-4ea4-a951-5c61c0dffb2d,drug-safety-update/hormone-replacement-therapy-updated-advice,Mon Nov 24 2014 10:26:44 GMT+0000 (GMT)
fc09b950-c33d-4750-8377-43ea62f1e42b,drug-safety-update/ketoprofen-and-ketorolac-gastrointestinal-risk,Mon Nov 24 2014 10:26:44 GMT+0000 (GMT)
7dd744e7-f580-4f29-9c4c-08537f5c5930,drug-safety-update/lorazepam-reduction-of-recommended-maximum-daily-dose,Mon Nov 24 2014 10:26:44 GMT+0000 (GMT)
2aceb865-5705-4f94-b9dd-816e090d24bd,drug-safety-update/co-proxamol-withdrawal-reminder-to-prescribers,Mon Nov 24 2014 10:26:44 GMT+0000 (GMT)
e5d6afe1-3594-4095-9eff-032448280170,drug-safety-update/illegal-herbal-remedies-containing-aristolochia-vigilance-needed,Mon Nov 24 2014 10:26:44 GMT+0000 (GMT)
974b9581-1061-44af-98ef-e820e212e14a,drug-safety-update/herbal-ingredient-st-john-s-wort-may-interact-with-antiepileptics,Mon Nov 24 2014 10:26:44 GMT+0000 (GMT)
ad634597-0021-4b94-b7d0-437cd457ab40,drug-safety-update/talc-for-pleurodesis-adverse-effects,Mon Nov 24 2014 10:26:44 GMT+0000 (GMT)
7e72721b-3895-4af7-9026-92a62160763e,drug-safety-update/ace-inhibitors-and-angiotensin-ii-receptor-antagonists-not-for-use-in-pregnancy,Mon Nov 24 2014 10:26:44 GMT+0000 (GMT)
094c8297-aa32-4def-b692-705a13917f5d,drug-safety-update/nsaids-and-coxibs-balancing-of-cardiovascular-and-gastrointestinal-risks,Mon Nov 24 2014 10:26:44 GMT+0000 (GMT)
2abfd16f-97dd-4c58-ac63-c241ffd284af,drug-safety-update/statins-interactions-and-updated-advice-for-atorvastatin,Mon Nov 24 2014 10:26:44 GMT+0000 (GMT)
9b8c3861-51af-46c7-9e3c-3de33627e822,drug-safety-update/injectable-medicines-for-cosmetic-procedures-supply-and-administration,Mon Nov 24 2014 10:26:44 GMT+0000 (GMT)
ecf13de3-4a50-472b-9abd-4d7742f160d1,drug-safety-update/telbivudine-and-pegylated-interferon-risk-of-peripheral-neuropathy,Mon Nov 24 2014 10:26:44 GMT+0000 (GMT)
e54c6c11-26ae-44ad-a12b-1bf19eb2fbcf,drug-safety-update/hormonal-contraceptives-cervical-cancer,Mon Nov 24 2014 10:26:44 GMT+0000 (GMT)
5e2dd671-f15a-4c11-aa88-65a97e83588b,drug-safety-update/combined-oral-contraceptives-show-they-can-prevent-ovarian-cancer,Mon Nov 24 2014 10:26:44 GMT+0000 (GMT)
1319e1ff-af8c-4389-9220-a32089120cd4,drug-safety-update/antidepressants-suicidal-thoughts-and-behaviour,Mon Nov 24 2014 10:26:44 GMT+0000 (GMT)
66e2cb2c-4b15-4018-a5a5-acedf0a400ea,drug-safety-update/monitoring-the-safety-of-antiretroviral-drugs,Mon Nov 24 2014 10:26:44 GMT+0000 (GMT)
f47e4709-b9af-4b8b-ae16-95bccef12f13,drug-safety-update/topical-ketoprofen-reminder-on-risk-of-photo-sensitivity-reactions,Mon Nov 24 2014 10:26:48 GMT+0000 (GMT)
a128ff67-7a57-4b7a-be0f-7e8293e97e94,drug-safety-update/lancing-devices-for-monitoring-blood-glucose,Mon Nov 24 2014 10:26:48 GMT+0000 (GMT)
b9fe8d33-0cba-4080-95c8-f4b6dca1ae12,drug-safety-update/antipsychotics-risk-of-venous-thromboembolic-events,Mon Nov 24 2014 10:26:48 GMT+0000 (GMT)
e9592fa4-b0d5-4baf-b7af-1e3930d40865,drug-safety-update/chloral-hydrate-welldorm-and-triclofos,Mon Nov 24 2014 10:26:48 GMT+0000 (GMT)
2be54052-77f0-46cb-8794-4f2c970d4560,drug-safety-update/the-black-triangle-scheme-or,Mon Nov 24 2014 10:26:48 GMT+0000 (GMT)
8efe9c55-3777-475c-9edd-06064fa6ade7,drug-safety-update/oral-salicylate-gels-not-for-use-in-those-younger-than-age-16-years,Mon Nov 24 2014 10:26:48 GMT+0000 (GMT)
b74bf910-a573-4543-a4e9-ffbdfe1db260,drug-safety-update/erlotinib-new-safety-information,Mon Nov 24 2014 10:26:48 GMT+0000 (GMT)
e1bb00b8-e2ce-4ae8-8bb3-93a2b0c1a553,drug-safety-update/mycophenolate-mofetil-pure-red-cell-aplasia,Mon Nov 24 2014 10:26:48 GMT+0000 (GMT)
bb8a4df9-0305-4060-b096-8ac7f4353c18,drug-safety-update/clarification-ace-inhibitors-and-angiotensin-ii-receptor-antagonists,Mon Nov 24 2014 10:26:48 GMT+0000 (GMT)
9b459553-12af-4c4e-88f1-59601f4ade31,drug-safety-update/abacavir-risk-of-myocardial-infarction-update-from-epidemiological-studies,Mon Nov 24 2014 10:26:48 GMT+0000 (GMT)
338e4e91-e4d1-454e-a04b-04863f56712b,drug-safety-update/long-acting-agonists-use-in-chronic-obstructive-pulmonary-disease,Mon Nov 24 2014 10:26:48 GMT+0000 (GMT)
21bb246e-b7ab-4151-bfe0-6fe154684ea2,drug-safety-update/rotigotine-patches-lifting-of-prescribing-restrictions,Mon Nov 24 2014 10:26:48 GMT+0000 (GMT)
74186f19-4145-4b71-a4d5-d58d57cc0869,drug-safety-update/-first-steps-infant-medicine-feeder-recall-due-to-overdose-risk,Mon Nov 24 2014 10:26:48 GMT+0000 (GMT)
201d27fd-efd2-49a3-bde7-989f721198f1,drug-safety-update/impact-of-regulatory-action-taken-by-mhra,Mon Nov 24 2014 10:26:48 GMT+0000 (GMT)
00486dcf-4be1-4518-8e86-a59574207f22,drug-safety-update/pseudoephedrine-and-ephedrine-nasal-decongestants,Mon Nov 24 2014 10:26:48 GMT+0000 (GMT)
d3497399-7487-4732-8078-b679e6b735b2,drug-safety-update/human-papillomavirus-hpv-immunisation-programme-first-year-safety-review,Mon Nov 24 2014 10:26:48 GMT+0000 (GMT)
929b3eee-81b4-4da9-8bac-9a65b4c6c139,drug-safety-update/becaplermin-regranex-for-diabetic-ulcers,Mon Nov 24 2014 10:26:51 GMT+0000 (GMT)
46b53554-af13-4568-8ad7-cec300e2fac6,drug-safety-update/pseudoephedrine-and-ephedrine-managing-risk-of-misuse,Mon Nov 24 2014 10:26:51 GMT+0000 (GMT)
38813c57-a584-43eb-aff9-b8e901aff5df,drug-safety-update/long-acting-2-agonists-reminder-for-use-in-children-and-adults,Mon Nov 24 2014 10:26:52 GMT+0000 (GMT)
f3186c3a-d835-4fb4-bfa9-ce209aaadcc4,drug-safety-update/isotretinoin-risk-of-serious-skin-reactions,Mon Nov 24 2014 10:26:52 GMT+0000 (GMT)
c9509f59-0c64-4b46-bdf1-0717fc609790,drug-safety-update/inhaled-and-intranasal-corticosteroids,Mon Nov 24 2014 10:26:52 GMT+0000 (GMT)
d1da0e6a-6392-4ebf-b909-d710a9eec718,drug-safety-update/rosiglitazone-recommended-withdrawal-from-clinical-use,Mon Nov 24 2014 10:26:52 GMT+0000 (GMT)
ef81bd3e-814a-45d7-862d-f02ac7dc6813,drug-safety-update/mercaptamine-and-mercaptopurine-confusion-between-drug-names,Mon Nov 24 2014 10:26:52 GMT+0000 (GMT)
05987f64-b5ca-45cd-9f8a-f48eb85064a5,drug-safety-update/pandemic-vaccines-and-antivirals-safety-review,Mon Nov 24 2014 10:26:52 GMT+0000 (GMT)
3f1ef20d-6954-4307-99f8-2f093bd001f7,drug-safety-update/codeine-containing-liquid-over-the-counter-medicines,Mon Nov 24 2014 10:26:52 GMT+0000 (GMT)
c1742c63-62e3-42cb-915d-5e57bd53d8f3,drug-safety-update/human-papillomavirus-immunisation-programme,Mon Nov 24 2014 10:26:52 GMT+0000 (GMT)
a30c74c6-da02-42fd-a5f0-a9a51194ed06,drug-safety-update/yellow-card-scheme-update-seasonal-flu-vaccines-in-children,Mon Nov 24 2014 10:26:53 GMT+0000 (GMT)
